ID,Archive,Year,Type,Topic,Origin,Destination,Author,Addressee,Keywords
PSCR1548,Arquivo Nacional da Torre do Tombo,1702,particular,declaração,[Lisboa],[Lisboa],Diogo Mendes Sola,Francisco Mendes Castro,Negocios
PSCR1549,Arquivo Nacional da Torre do Tombo,1703,familiar,notícias,"Portugal, Viseu, Trevões",[Lisboa],Heitor Furtado de Rebelo,Francisco Mendes de Castro,"Correspondencia,Salud,Familia,Viajes"
PSCR1550,"Arquivo Nacional da Torre do
							Tombo",1753,particular,notícias,"Brasil, Vila do Príncipe","[Brasil, Vila Real de Nossa Senhora da Conceição de
							Sabará]","Manuel Cardoso
							Frazão Castel-Branco","Lourenço José de Queirós
							Coimbra","Inquisición,Testigos"
PSCR1551,Arquivo da Universidade de Coimbra,1773,particular,notícias,S.l.,S.l.,Ana Maria de Santiago,António do Espírito Santo,"Matrimonio,Familia,Prisión"
PSCR1552,Arquivo da Universidade de Coimbra,1720,particular,aviso,"Portugal, Lisboa",Rabaçal,Luís Duarte Ramos,Francisco de Sá,"Matrimonio,Embargo"
PSCR1553,Arquivo da Universidade de Coimbra,1722,particular,denúncia,"Cadima, Tocha","Montemor-o-Velho, Arazede",Ana Marques,Onofre Couceiro Tavares,"Matrimonio,Amor"
PSCR1554,Arquivo da Universidade de Coimbra,1717,particular,aviso,"Coimbra, Penacova, Felgar",Casal de Remio,Maria da Cruz,Padre Salvador Gonçalves,"Matrimonio,Embargo"
PSCR1555,Arquivo da Universidade de Coimbra,1701,particular,pedido,"Portugal, Guarda, Seia, Folhadosa",Coimbra,Maria Ferroa,João de Melo,"Matrimonio,Consejos,Familia,Oración,Guía espiritual"
PSCR1556,Arquivo da Universidade de Coimbra,1701,particular,informação,"Portugal, Coimbra, Oliveira do Hospital, Ervedal","Portugal, Coimbra",António Nunes Álvares,João de Melo,"Matrimonio,Honra,Prueba,Testigos"
PSCR1557,Arquivo da Universidade de Coimbra,1701,particular,informação,"Portugal, Porto, Louredo","Portugal, Porto, Penafiel, Abragão",Manuel [Pedro] Soares,Manuel de Brito,"Matrimonio,Correspondencia"
PSCR1558,Arquivo da Universidade de Coimbra,1701,particular,informação,"Portugal, Valença, Caminha",,Bernardo [Baptista] da Silva de Meneses,Manuel de Brito Soares,"Matrimonio,Correspondencia"
PSCR1559,Arquivo da Universidade de Coimbra,1702,particular,declaração,"[Coimbra, Avô]","[Coimbra, S. Sebastião da Feira]",Domingas Rodrigues,Manuel Baptista da Fonseca,"Matrimonio,Prueba"
PSCR1560,Arquivo Nacional da Torre do Tombo,1702,particular,pedido,"Portugal, Lisboa","Portugal, Lisboa",Filipa Maria,Manuel Soares Brandão,"Ayuda,Limosna,Fuga,Familia,Prisión"
PSCR1561,Arquivo Nacional da Torre do Tombo,1702,particular,pedido,"Portugal, Lisboa","Portugal, Lisboa",Filipa Maria,Gaspar de Menezes,"Ayuda,Limosna,Fuga,Familia,Prisión"
PSCR1562,Arquivo Nacional da Torre do Tombo,1702,particular,pedido,"Portugal, Lisboa","Portugal, Lisboa",Filipa Maria,António de Castro Ribeiro,"Ayuda,Limosna,Correspondencia"
PSCR1563,Arquivo Nacional da Torre do Tombo,1702,particular,pedido,"Portugal, Lisboa","Portugal, Lisboa",Filipa Maria,António de Castro Ribeiro,"Ayuda,Limosna,Fuga,Familia,Prisión"
PSCR1564,Arquivo Nacional da Torre do Tombo,1702,particular,pedido,"Portugal, Lisboa","Portugal, Lisboa",Filipa Maria,Lopo Gil do Crato,"Ayuda,Limosna,Fuga,Familia,Prisión"
PSCR1565,Arquivo Nacional da Torre do Tombo,1728,particular,pedido,"Portugal, Lisboa","Portugal, Lisboa, Colégio de Santo Antão",Branca Maria,António de Guizenrode,"Inquisición,Testigos,Confesión"
PSCR1566,Arquivo Nacional da Torre do Tombo,1710,familiar,conselho,S.l.,"[Brasil, Rio de Janeiro]",Miguel de Castro e Lara,Maria Coutinho,"Familia,Añoranza,Prisión,Recomendación"
PSCR1567,Arquivo da Universidade de Coimbra,1736,particular,informação,S.l.,S.l.,Jacinto Correia da Costa,José Rodrigues,"Matrimonio,Denuncia"
PSCR1568,Arquivo da Universidade de Coimbra,1732,particular,informação,Frazoeira,Dornes,Paulo Heitor de Sousa,Estevão Mendes de Cristo,"Matrimonio,Denuncia,Testigos"
PSCR1571,Arquivo Nacional da Torre do Tombo,1755,particular,notícias,"Portugal, Tomar","Portugal, Lisboa, Rossio de S. Domingos",Pedro Pereira,José Cabaço,"Prisión,Inquisición,Testigos"
PSCR1572,Arquivo Nacional da Torre do Tombo,1753,particular,notícias,"Portugal, Lisboa","Portugal, Lisboa",Eusébio de Jesus Maria José,Manuel Teixeira da Cunha,"Inquisición,Testigos,Denuncia,Prisión,Convento,Franciscanos"
PSCR1573,Arquivo Nacional da Torre do Tombo,1753,particular,pedido,"Portugal, Lisboa","Portugal, Lisboa",Francisco da Expectação,Manuel Teixeira da Cunha,"Convento,Testigos,Inquisición,Denuncia,Franciscanos"
PSCR1574,Arquivo Nacional da Torre do Tombo,1753,particular,aviso,"Portugal, Lisboa","Portugal, Lisboa",Eusébio de Jesus Maria José,Manuel Teixeira da Cunha,"Convento,Denuncia,Testigos,Franciscanos,Inquisición"
PSCR1575,Arquivo Nacional da Torre do Tombo,1753,particular,garantia,"Portugal, Lisboa","Portugal, Coimbra",Elzeário de Nossa Senhora do Patrocínio,Manuel do Cenáculo,"Franciscanos,Convento,Testigos,Acusación,Defensa"
PSCR1576,Arquivo Nacional da Torre do Tombo,1753,particular,acusação,"Portugal, Lisboa","Portugal, Coimbra",António de Nossa Senhora da Esperança,Manuel do Cenáculo,"Inquisición,Acusación,Denuncia,Convento,Franciscanos,Defensa"
PSCR1578,Arquivo da Universidade de Coimbra,1709,particular,pedido,S.l.,,Escolástica Josefa Margarida e Nápoles de Castel Branco,Manuel de Freitas Aranha,"Matrimonio,Promesas"
PSCR1579,Arquivo da Universidade de Coimbra,1709,particular,instruções,S.l.,,Escolástica Josefa Margarida e Nápoles de Castel Branco,Manuel de Freitas Aranha,"Matrimonio,Promesas"
PSCR1580,Arquivo da Universidade de Coimbra,1709,particular,garantia,"Portugal, Coimbra, Meãs","Portugal, Coimbra, Cadima",António Pereira,Joana Cardosa,Matrimonio
PSCR1581,Arquivo da Universidade de Coimbra,1710,particular,informação,"Portugal, Meãs",Montemor-o-Velho,Manuel Lopes Carvalho,Francisco Gomes da Costa,Matrimonio
PSCR1582,Arquivo da Universidade de Coimbra,1710,particular,pedido,"Portugal, Condeixa-a-Nova",Meãs do Campo,Domingos Simões,Manuel Lopes Carvalho,Matrimonio
PSCR1583,Arquivo Nacional da Torre do Tombo,1771,particular,denúncia,"Portugal, Lisboa","Setúbal, Almada, freguesia de Nossa Senhora do Monte da Caparica",Maria da Conceição,Francisco António da Silva,"Denuncia,Embarazo,Bautismo,Adulterio"
PSCR1584,Arquivo Nacional da Torre do Tombo,1706,particular,notícias,"Portugal, Setúbal, Torrão",[Lisboa],António Borralho de Almeida,Diogo da Silva de Gouveia e Abreu,"Testigos,Acusación,Interrogatorio"
PSCR1585,Arquivo Nacional da Torre do Tombo,1706,ami.,notícias,"Portugal, Setúbal, Torrão",[Lisboa],Manuel Carvalho Marques,Diogo da Silva de Gouveia e Abreu,"Interrogatorio,Testigos,Excomunión,Acusación"
PSCR1586,Arquivo Nacional da Torre do Tombo,1706,ami.,notícias,"Portugal, Setúbal, Torrão",[Lisboa],Manuel Carvalho Marques,Diogo da Silva de Gouveia e Abreu,"Interrogatorio,Testigos,Excomunión"
PSCR1587,Arquivo Nacional da Torre do Tombo,1706,ami.,notícias,"Portugal, Setúbal, Torrão",[Lisboa],Manuel Carvalho Marques,Diogo da Silva de Gouveia e Abreu,"Interrogatorio,Testigos,Excomunión,Amistad"
PSCR1588,Arquivo da Universidade de Coimbra,1725,particular,aviso,"Portugal, Pinhel, Antas","Portugal, Leiria, Ega",João de Aguiar,Gonçalo Godinho,"Matrimonio,Avisos"
PSCR1589,Arquivo da Universidade de Coimbra,1727,particular,notícias,"Índia, Fragata de Nossa Senhora de Palma","Portugal, Coimbra",Adrião da Silveira Sarmento,Jacinto Cordeiro,"Viajes,Correspondencia,Defunción,Amistad"
PSCR1590,Arquivo da Universidade de Coimbra,1727,familiar,notícias,"Índia, Fragata Nossa Senhora de Palma","Portugal, Coimbra",Adrião da Silveira Sarmento,Anónima73,"Viajes,Correspondencia,Destierro"
PSCR1591,Arquivo da Universidade de Coimbra,1729,particular,denúncia,"Portugal, Lisboa","Portugal, Leiria, Pombal",João Eliseu de Sousa,José Pinto,"Correo,Acusación,Matrimonio,Sexo"
PSCR1592,Arquivo da Universidade de Coimbra,1729,anónima,denúncia,"Portugal, Coimbra, Vinha da Rainha","Portugal, Coimbra, Vinha da Rainha",Anónimo566,Simão Carvalho,"Matrimonio,Denuncia,Acusación"
PSCR1593,Arquivo da Universidade de Coimbra,1729,particular,aviso,"Portugal, Aveiro, Anadia","Portugal, Coimbra, Mogofores",Paulo Fernandes da Silva,Manuel da Cunha,"Matrimonio,Acusación,Denuncia"
PSCR1594,Arquivo da Universidade de Coimbra,1730,particular,notícias,"Portugal, Esgueira, São Lourenço do Bairro","Portugal, Coimbra",António Ferreira da Cruz,[Cunha Rebelo],"Matrimonio,Interrogatorio"
PSCR1598,Arquivo Nacional da Torre do Tombo,1700-1799,particular,informação,"Portugal, Lisboa",Álcacer do Sal,Manuel de Sousa Palermo de Aragão,Manuel Estanislau Fragoso,"Denuncia,Inquisición"
PSCR1599,Arquivo Nacional da Torre do Tombo,1700-1799,particular,denúncia,S.l.,,Anastácio,Anónimo563,"Iglesia,Blasfemia"
PSCR1600,Arquivo Nacional da Torre do Tombo,1700-1799,particular,informação,S.l.,,Anastácio,Anónimo563,"Correo,Blasfemia"
PSCR1601,Arquivo Nacional da Torre do Tombo,1700-1799,particular,informação,S.l.,,Anastácio,Anónimo563,"Correo,Blasfemia"
PSCR1602,Arquivo Nacional da Torre do Tombo,1700-1799,particular,informação,S.l.,,Anastácio,Anónimo563,"Correo,Denuncia"
PSCR1603,Arquivo Municipal de Lisboa,1778,particular,instruções,"Brasil, Pernambuco","Portugal, Lisboa",Manuel de Oliveira Guilherme,José Gonçalves Correia,"Brasil,Mercancías,Dinero,Alimentos,Bebidas"
PSCR1604,Arquivo Municipal de Lisboa,1778,particular,aviso,"Brasil, Pernambuco","Portugal, Lisboa",Manuel Francisco Belo,José Gonçalves Correia,"Brasil,Mercancías,Dinero,Alimentos"
PSCR1605,Arquivo Municipal de Lisboa,1778,particular,instruções,"Brasil, Pernambuco","Portugal, Lisboa",Manuel de Sousa Leão,José Gonçalves Correia,"Brasil,Mercancías,Comercio"
PSCR1606,Arquivo Municipal de Lisboa,1778,particular,instruções,"Brasil, Pernambuco","Portugal, Lisboa",Lourenço da Costa Sales,José Gonçalves Correia,"Brasil,Comercio,Mercancías,Dinero"
PSCR1607,Arquivo Municipal de Lisboa,1777,particular,pedido,"Brasil, Pernambuco","Portugal, Lisboa",Manuel de Oliveira Guilherme,José Gonçalves Correia,"Brasil,Comercio,Mercancías"
PSCR1627,Arquivo Nacional da Torre do Tombo,1760,familiar,pedido,"América, Brasil, Goiás, Ferreiro","Açores, Ilha Terceira, Angra do Heroísmo",Manuel Borges Pimentel,Eugénio Pimentel,"Viajes,Asesinato,Robo,Esclavos,Matrimonio,Salarios"
PSCR1628,Arquivo Nacional da Torre do Tombo,1719,particular,reprimenda,"Portugal, Lisboa",,António da Cunha,Cristóvão Vieira,"Justicia,Administración,Estafa"
PSCR1629,Arquivo Nacional da Torre do Tombo,1719,particular,informação,"Portugal, Lisboa",,Fernando da Fonseca Chaves,Cristóvão Vieira,"Justicia,Administración,Estafa"
PSCR1630,Arquivo Nacional da Torre do Tombo,1719,particular,pedido,"Portugal, Viseu","Portugal, Viseu",Cristóvão Vieira,João Rodrigues Coutinho,"Justicia,Estafa"
PSCR1631,Arquivo Nacional da Torre do Tombo,1724,familiar,notícias,"Portugal, Leiria, Pederneira",S.l.,Isabel Pereira,Marcos Simão Perfeito,"Desaparición,Matrimonio,Correspondencia,Familia,Enfermedad,Consuelo"
PSCR1647,"Arquivo da Cúria
							Metropolitana",1745,amor,expressão de amor,"Brasil, São Paulo","Brasil, São Paulo","Teresa Maria de
							Jesus","Tomé de Almeida de
							Sá","Matrimonio,Amor,Dote,Honor,Educación,Conflicto"
PSCR1648,Arquivo Nacional da Torre do Tombo,1780-1789,particular,aviso,S.l.,"América, Brasil, Maranhão, São Luís",Miguel Inácio dos Santos Freire Bruce,José dos Santos Freire,"Correspondencia,Justicia,Prisión,Documentación,Defunción,Viajes"
PSCR1649,Arquivo Nacional da Torre do Tombo,1784,particular,informação,S.l.,"América, Brasil, Maranhão, Ribeira do Mearim",Manuel da Penha do Rosário de Nazaré,Francisca Josefa,
PSCR1650,Arquivo Nacional da Torre do Tombo,1784,particular,informação,S.l.,"América, Brasil, Maranhão, Vitória do Mearim",Manuel da Penha do Rosário de Nazaré,Francisca Josefa,
PSCR1651,Arquivo Nacional da Torre do Tombo,1722,particular,crítica,"Portugal, Lisboa","Portugal, Beja",Constantino de Sousa Costa,Bernardina Antónia Lobo de Torneio,"Documentación,Bienes,Franciscanos,Administración"
PSCR1652,Arquivo Nacional da Torre do Tombo,1729,particular,encorajamento,"Portugal, Évora, São Mamede","Portugal, Évora, Convento de Santa Clara",Bartolomeu Murteira,Margarida Baptista,"Documentación,Franciscanos,Música"
PSCR1658,Arquivo Nacional da Torre do Tombo,1761,particular,protesto,"Portugal, Coimbra",S.l.,António José da Silva,Joaquim da Silva Freire,"Correspondencia,Ayuda,Justicia,Defunción,Familia"
PSCR1659,Arquivo Nacional da Torre do Tombo,1760-1769,amor,expressão de amor,"Portugal, Lisboa",S.l.,Joaquim da Silva Freire,D. Ana Teresa da Conceição,"Noviazgo,Amor,Secretos,Familia"
PSCR1660,Arquivo Nacional da Torre do Tombo,1761,particular,aviso,"Portugal, Lisboa",S.l.,Joaquim da Silva Freire,Clemente Lopes,"Cita,Comunicación,Cultura"
PSCR1661,Arquivo Nacional da Torre do Tombo,1790,particular,confissão,S.l.,"Portugal, Lisboa",Joaquim Pereira Bravo Vasconcelos,Anónimo388,Confesión
PSCR1662,Arquivo Nacional da Torre do Tombo,1791,particular,queixa,S.l.,"Portugal, Lisboa",Joaquim Pereira Bravo Vasconcelos,Anónimo388,"Confesión,Acoso,Arrepentimiento"
PSCR1663,Arquivo Nacional da Torre do Tombo,1780-1789,particular,aviso,S.l.,"América, Brasil, Maranhão, São Luís",Miguel Inácio dos Santos Freire Bruce,José dos Santos Freire,"Negocios,Agricultura,Justicia,Correspondencia"
PSCR1664,Arquivo Nacional da Torre do Tombo,1709,particular,pedido,"Portugal, Porto",S.l.,Pudenciana de Belém,João de Deus,"Espiritualidad,Pecado"
PSCR1665,Arquivo Nacional da Torre do Tombo,1700-1720,amor,expressão de amor,S.l.,"Portugal, Porto",João de Deus,Maria da Piedade,"Amor,Añoranza,Coplas"
PSCR1670,Arquivo Nacional da Torre do Tombo,1728,amor,expressão de amor,S.l.,S.l.,João da Madre de Deus,Catarina [Josefa],
PSCR1687,Arquivo Nacional da Torre do Tombo,1728,ami.,protesto,S.l.,S.l.,João da Madre de Deus,Antónia Maria,
PSCR1690,Arquivo Nacional da Torre do Tombo,1728,ami.,pedido,S.l.,S.l.,João da Madre de Deus,Antónia Maria,
PSCR1691,Arquivo Nacional da Torre do Tombo,1728,amor,expressão de amor,S.l.,S.l.,João da Madre de Deus,Maria Marcelina,
PSCR1693,Arquivo Nacional da Torre do Tombo,1728,amor,expressão de amor,S.l.,S.l.,João da Madre de Deus,Maria Marcelina,
PSCR1699,Arquivo Nacional da Torre do Tombo,1724,ami.,notícias,"Portugal, Pinhel, Carapito","Portugal, Pinhel, Penela da Beira",José de Gouveia Beltrão,Jerónimo Navarro,"Justicia,Viajes"
PSCR1700,Arquivo Nacional da Torre do Tombo,1724,familiar,pedido,S.l.,S.l.,Jerónimo Navarro,[Isabel Navarra],"Matrimonio,Ayuda,Penitencia"
PSCR1701,Arquivo Nacional da Torre do Tombo,1730-1737,particular,informação,S.l.,"Portugal, Vila Real","Margarida de Jesus, alias a Feia",André da Conceição,"Visiones,Pecado,Espiritualidad,Confesor,Blasfemia,Oración"
PSCR1702,Arquivo Nacional da Torre do Tombo,1730-1737,particular,notícias,S.l.,"Portugal, Vila Real","Margarida de Jesus, alias a Feia",André da Conceição,"Misticismo,Visiones,Oración,Fiesta religiosa,Espiritualidad"
PSCR1703,Arquivo Nacional da Torre do Tombo,1730-1737,particular,notícias,S.l.,"Portugal, Vila Real","Margarida de Jesus, alias a Feia",André da Conceição,"Documentación,Confesor,Misticismo,Oración,Visiones"
PSCR1705,Arquivo Nacional da Torre do Tombo,1734,particular,notícias,S.l.,"Portugal, Vila Real","Margarida de Jesus, alias a Feia",André da Conceição,"Salud,Fiesta religiosa,Oración,Escritura,Visiones,Misticismo"
PSCR1707,Arquivo Nacional da Torre do Tombo,1730-1737,particular,conselho,S.l.,"Portugal, Vila Real","Margarida de Jesus, alias a Feia",André da Conceição,"Espiritualidad,Confesor,Salud,Oración,Eucaristía"
PSCR1709,Arquivo Nacional da Torre do Tombo,1762,familiar,pedido,S.l.,"América, Brasil, Rio de Janeiro",Amaro de Jesus Maria Rangel,Anónimo400,"Conspiración,Fautoría,Viajes,Amistad,Recomendación"
PSCR1710,Arquivo Nacional da Torre do Tombo,1763,familiar,votos,"América, Brasil, Mariana",S.l.,Lino Lopes de Matos,José da Natividade,"Educación,Familia"
PSCR1711,Arquivo Nacional da Torre do Tombo,1762,ami.,encorajamento,"América, Brasil, Minas Gerais, Vila de São José","América, Brasil, Rio de Janeiro",João Ribeiro Coelho,António de Sá Tinoco,"Conspiración,Conflicto,Acusación"
PSCR1712,Arquivo Nacional da Torre do Tombo,1722,ami.,notícias,"Portugal, Lamego, Castro Daire",S.l.,João de Moura de Andrade,Anónimo404,"Justicia,Judaísmo,Persecución,Denuncia"
PSCR1713,Arquivo Nacional da Torre do Tombo,1752,particular,pedido,"Portugal, Viana, São Cristóvão do Pico de Regalados","Portugal, Viana, São Miguel de Fiscal",Domingos Rebelo da Silva,[Francisco de Sousa Caldas],"Salud,Misticismo,Curaciones"
PSCR1714,Arquivo Nacional da Torre do Tombo,1752,particular,denúncia,"Portugal, Viana, São Miguel de Fiscal",S.l.,Francisco de Sousa Caldas,Anónimo389,"Salud,Misticismo,Medicina,Remedios"
PSCR1721,Arquivo Nacional da Torre do Tombo,1725,particular,pedido,"Portugal, Coimbra","Portugal, Coimbra, rua do Carmo",Duarte Rebelo de Mendonça,Domingos Ferreira,"Prisión,Correo,Justicia,Fautoría"
PSCR1722,Arquivo Nacional da Torre do Tombo,1725,familiar,queixa,"Portugal, Pinhel, Penela",S.l.,Maria Mendes de Abreu,Estêvão Soares de Mendonça,"Documentación,Administración,Justicia"
PSCR1723,Arquivo Nacional da Torre do Tombo,1725,familiar,aviso,"Portugal, Pinhel, Penela",S.l.,Maria Mendes de Abreu,Duarte Rebelo de Mendonça,"Persecución,Documentación,Justicia,Familia,Consejos,Reproches"
PSCR1724,Arquivo Nacional da Torre do Tombo,1725,particular,agradecimento,"Portugal, Coimbra","Portugal, Lisboa",Duarte Rebelo de Mendonça,Anónimo413,"Justicia,Fautoría,Ayuda"
PSCR1728,Arquivo Nacional da Torre do Tombo,1709,amor,expressão de amor,S.l.,"Portugal, Porto",João de Deus,Pudenciana de Belém,"Espiritualidad,Doctrina,Escritura"
PSCR1730,Arquivo Distrital de Braga,1739-1740,particular,denúncia,"Portugal, Viana, Cabração","Portugal, Valença",João Esteves da Vige,Manuel Álvares Gondim,"Acusación,Adulterio,Clero,Parroquia,Justicia"
PSCR1731,Arquivo Distrital de Braga,1739-1740,particular,denúncia,"Portugal, Viana, Cabração","Portugal, Valença",João Esteves da Vige,Manuel Álvares Gondim,"Acusación,Adulterio,Clero,Parroquia,Justicia"
PSCR1732,Arquivo Distrital de Braga,1739,familiar,notícias,S.l.,S.l.,João Vaz,Domingas Esteves,"Familia,Correspondencia,Justicia,Injurias"
PSCR1733,Arquivo Distrital de Braga,1740,familiar,instruções,"Portugal, Lisboa","Portugal, Viana, Cabração, Além",João Vaz,Domingas Esteves,"Injurias,Familia,Justicia,Prisión"
PSCR1734,Arquivo Distrital de Braga,1740,particular,queixa,"Portugal, Lisboa","Portugal, Viana, Cabração",João Vaz,José Cerqueira Pinto,"Bienes,Justicia"
PSCR1735,Arquivo Distrital de Braga,1742,particular,instruções,"Portugal, Lisboa",[Lisboa],[Manuel] Ferreira de Sá,João Vaz,"Administración,Justicia,Escritura,Ayuda"
PSCR1736,Arquivo da Cúria Metropolitana,1736,familiar,promessa,"América, Brasil, São Paulo","América, Brasil, São Paulo",Manuel Ferreira da Silva,Isabel de Sousa,"Familia,Matrimonio,Amancebamiento"
PSCR1737,Arquivo da Cúria Metropolitana,1736,familiar,promessa,"América, Brasil, São Paulo","América, Brasil, São Paulo",Manuel Ferreira da Silva,Isabel de Sousa,"Familia,Justicia,Bienes,Amancebamiento"
PSCR1738,"Arquivo da Cúria
							Metropolitana",1720-1733,amor,expressão de amor,"[Brasil, São Paulo]","[Brasil, São Paulo]",Manuel de Carvalho Pinto,Catarina da Silva Albuquerque,"Coplas,Correspondencia,Añoranza,Traición,Remedios,Promesas"
PSCR1739,"Arquivo da Cúria
							Metropolitana",1720-1733,amor,expressão de amor,"[Brasil, São Paulo]","[Brasil, São Paulo]","Manuel de Carvalho
							Pinto","Catarina da Silva
							Albuquerque","Noviazgo,Coplas,Amor"
