ID,Archive,Year,Type,Topic,Origin,Destination,Author,Addressee,Keywords
PSCR6533,Archivo Histórico Nacional,1770,ami.,instrucciones,"España, La Coruña, Santiago de Compostela","España, Toledo",Sebastián Hernández de Valencia,Pedro Díaz,
PSCR6535,Archivo Histórico Nacional,1711,particular,petición,"América, México, Ciudad de México","América, México, Ciudad de México",Francisco de Garzarón,José Luis Vela del Castillo,"Conflicto,Ejército,Incautación,Inquisición,Justicia,Vivienda"
PSCR6536,Archivo Histórico Nacional,1707,familiar,petición,"España, Asturias, Llanes","América, México, Heroica Puebla de Zaragoza",Francisco de Mendoza y Escalante,Pedro de Mendoza y Escalante,"Ayuda,Dinero,Educación,Familia,Guerra de Sucesión española,Universidad"
PSCR6537,Archivo Histórico Nacional,1702,familiar,noticias,"América, Cuba, La Habana","América, México, Heroica Puebla de Zaragoza",Baltasar de Noriega Escalante,Pedro de Mendoza y Escalante,"Defunción,Dinero,Documentación,Enfermedad,Herencia,Viajes"
PSCR6538,Archivo Histórico Nacional,1710,familiar,petición,"España, Asturias, Llanes","América, México, Heroica Puebla de Zaragoza",Facundo Antonio de Mendoza y Escalante,Pedro de Mendoza y Escalante,"Ayuda,Correspondencia,Deudas,Dinero,Familia,Recomendación"
PSCR6539,Archivo Histórico Nacional,1710,familiar,reproche,"España, Asturias, Noriega","América, México, Heroica Puebla de Zaragoza",Francisco de Mendoza y Escalante,Pedro de Mendoza y Escalante,"Ayuda,Correspondencia,Dinero,Familia,Pobreza,Recomendación"
PSCR6540,Archivo Histórico Nacional,1710,familiar,petición,"España, Asturias, Noriega","América, México, Heroica Puebla de Zaragoza",María de la Madrid y Noriega,Pedro de Mendoza y Escalante,"Ayuda,Deudas,Dinero,Familia,Pobreza,Reproches"
PSCR6541,Archivo Histórico Nacional,1717,particular,información,"España, Cádiz, Puerto de Santa María","América, México, Heroica Puebla de Zaragoza",Bernardo Antonio de Barrios Leal,Pedro de Mendoza y Escalante,"Correspondencia,Documentación,Justicia"
PSCR6542,Archivo Histórico Nacional,1701,ami.,noticias,"España, Cádiz","América, México, Heroica Puebla de Zaragoza",Pedro González de la Borbolla Callo,Pedro de Mendoza y Escalante,"Familia,Viajes"
PSCR6543,Archivo Histórico Nacional,1702,familiar,noticias,"América, Cuba, La Habana","América, México, Heroica Puebla de Zaragoza",Baltasar de Noriega Escalante,Juan de Noriega y Mendoza,"Correspondencia,Defunción,Dinero,Disculpas,Enfermedad,Viajes"
PSCR6544,Archivo Histórico Nacional,1712,particular,noticias,"América, Cuba, La Habana","América, México, Heroica Puebla de Zaragoza",José de Estrada,Pedro de Mendoza y Escalante,"Accidente,Correspondencia,Dinero,Marítimo,Transportes,Viajes"
PSCR6545,Archivo Histórico Nacional,1703,familiar,agradecimiento,"España, Asturias, Llanes","América, México, Heroica Puebla de Zaragoza",Josefa Tomasa de la Presentación,Pedro de Mendoza y Escalante,"Ayuda,Convento,Correspondencia,Dinero,Familia,Matrimonio"
PSCR6546,Archivo Histórico Nacional,1701,familiar,petición,"España, Asturias, Llanes","América, México, Heroica Puebla de Zaragoza",Josefa Tomasa de la Presentación,Pedro de Mendoza y Escalante,"Alhajas,Convento,Correspondencia,Enfermedad,Familia,Religiosidad popular"
PSCR6547,Archivo Histórico Nacional,1719,familiar,petición,"España, Asturias, Llanes","España, Cádiz",Francisco de Mendoza y Escalante,Toribio Fernando de Mier Ballinas,"Correspondencia,Familia,Marítimo,Transportes,Viajes"
PSCR6548,Archivo Histórico Nacional,1701,familiar,petición,"España, Asturias, Llanes","América, México, Heroica Puebla de Zaragoza",Josefa Tomasa de la Presentación,Pedro de Mendoza y Escalante,"Alhajas,Ayuda,Convento,Correspondencia,Recomendación,Religiosidad popular"
PSCR6549,Archivo Histórico Nacional,1711,familiar,petición,"América, México, Heroica Puebla de Zaragoza",S.l.,Baltasar de Noriega Escalante,José González de Noriega,"Ayuda,Correspondencia,Dinero,Familia"
PSCR6550,Archivo Histórico Nacional,1706,familiar,noticias,"América, México","América, México, Heroica Puebla de Zaragoza",Bartolomé de Mendoza y Escalante,Pedro de Mendoza y Escalante,"Correspondencia,Educación,Familia,Justicia,Pobreza,Universidad"
PSCR6551,Archivo de la Real Chancillería de Valladolid,1776,familiar,instrucciones,"España, La Rioja, Arrúbal","España, La Rioja, Viguera",Francisco Lorenzo Tricio,Marcos Lorenzo Tricio,"Deserción,Documentación,Falsificación,Ejército,Indulto,Prisión"
PSCR6552,Archivo de la Real Chancillería de Valladolid,1779,particular,aviso,"España, Valladolid","España, Zamora",Félix Vicente Caballero,José Roldán Herreros,
PSCR6553,Archivo de la Real Chancillería de Valladolid,1779,,aviso,"España, Valladolid","España, Valladolid",Félix Vicente Caballero,Tomás Figuero,
PSCR6555,Archivo de la Real Chancillería de Valladolid,1771,familiar,aviso,"España, La Rioja, Grávalos","España, Valladolid",José Escudero,María Antonia,
PSCR6556,Archivo de la Real Chancillería de Valladolid,1783,particular,orden,"España, Burgos, Cantabrana","España, Burgos, Poza de la Sal",Baltasar Arnáiz,Felipe Conde,"Administración,Cita,Escribanos,Instituciones,Justicia"
PSCR6557,Archivo Histórico Nacional,1767,particular,petición,"España, Ávila, Risco","España, Madrid",Manuel Santos de San Juan,Francisco Noriega,"Correo,Correspondencia,Dinero"
PSCR6558,Archivo Histórico Nacional,1767,particular,petición,"España, Ávila, Risco","España, Madrid, Miraflores de la Sierra",Manuel Santos de San Juan,Manuel Moreno,"Correspondencia,Defensa,Justicia,Inquisición,Obras,Prisión"
PSCR6559,Archivo Histórico Nacional,1767,particular,orden,"España, Ávila, Risco",S.l.,Manuel Santos de San Juan,Pedro,"Ayuda,Correspondencia,Defensa,Justicia,Inquisición,Obras"
PSCR6560,Archivo Histórico Nacional,1767,particular,instrucciones,"España, Ávila, Risco",S.l.,Manuel Santos de San Juan,Fernando,"Comunicación,Correspondencia,Destrucción,Inquisición,Préstamo,Prisión"
PSCR6561,Archivo Histórico Nacional,1711,ami.,consejo,"España, Toledo, Talavera de la Reina",S.l.,Diego Ruiz Blanco,María de Jesús y Marrupe,"Confesor,Doctrina,Espiritualidad,Misticismo,Molinismo"
PSCR6562,Archivo Histórico Nacional,1711,ami.,consejo,"España, Toledo, Talavera de la Reina",S.l.,Diego Ruiz Blanco,Escolástica de la Resurrección,"Confesor,Doctrina,Espiritualidad,Misticismo,Molinismo"
PSCR6563,Biblioteca Nacional de España,1721,particular,pregunta,"España, Barcelona",S.l.,José Rovira y Arnella,Juana María de Toledo,"Ayuda,Corrupción,Justicia,Mediador,Soborno"
PSCR6564,Biblioteca Nacional de España,1721,particular,excusa,"España, Barcelona",S.l.,Juana María de Toledo,José Rovira y Arnella,"Ayuda,Corrupción,Enfermedad,Justicia,Mediador,Soborno"
PSCR6565,Biblioteca Nacional de España,1721,particular,petición,"España, Barcelona",S.l.,José Rovira y Arnella,Juana María de Toledo,"Ayuda,Correspondencia,Corrupción,Justicia,Mediador,Soborno"
PSCR6566,Biblioteca Nacional de España,1721,particular,excusa,"España, Barcelona",S.l.,Juana María de Toledo,José Rovira y Arnella,"Ayuda,Corrupción,Justicia,Mediador,Soborno"
PSCR6567,Biblioteca Nacional de España,1721,particular,consejo,"España, Barcelona",S.l.,José Rovira y Arnella,Juana María de Toledo,"Ayuda,Corrupción,Justicia,Mediador,Soborno"
PSCR6568,Biblioteca Nacional de España,1721,particular,noticias,"España, Barcelona",S.l.,Juana María de Toledo,José Rovira y Arnella,"Ayuda,Corrupción,Justicia,Mediador,Soborno"
PSCR6569,Biblioteca Nacional de España,1721,particular,petición,"España, Barcelona",S.l.,José Rovira y Arnella,Juana María de Toledo,"Ayuda,Corrupción,Justicia,Mediador,Soborno"
PSCR6570,Archivo General de la Nación de México,1701,particular,petición,"América, México, Veracruz","América, México, Heroica Puebla de Zaragoza",Francisco de Mier y Noriega,Pedro de Mendoza y Escalante,"Ayuda,Dinero,Marítimo,Mercancías,Transportes,Viajes"
PSCR6571,Archivo General de la Nación de México,1700,familiar,noticias,"España, Cádiz","América, México, Heroica Puebla de Zaragoza",Baltasar de Noriega Escalante,Pedro de Mendoza y Escalante,"Ayuda,Defunción,Familia,Monarquía,Viajes,Carlos II"
PSCR6572,Archivo General de la Nación de México,1713,familiar,reproche,"España, Cantabria, Unquera","América, México, Heroica Puebla de Zaragoza",Toribio de Noriega Escandón,Pedro de Mendoza y Escalante,"Ayuda,Correspondencia,Defunción,Dinero,Familia,Herencia"
PSCR6573,Archivo General de la Nación de México,1703,particular,felicitación,"América, México, Heroica Puebla de Zaragoza","América, México, Heroica Puebla de Zaragoza",Isabel María de Santa Teresa,Pedro de Mendoza y Escalante,"Familia,Nacimiento"
PSCR6574,Archivo General de la Nación de México,1720,familiar,noticias,"España, Asturias, Buelna",S.l.,Cosme Antonio de Mier Noriega,Bartolomé de Mendoza y Escalante,"Ayuda,Defunción,Deudas,Dinero,Familia,Recomendación"
PSCR6575,Archivo General de la Nación de México,1720,familiar,petición,"España, Asturias, Noriega","América, México, Heroica Puebla de Zaragoza",María de la Madrid y Noriega,Pedro de Mendoza y Escalante,"Ayuda,Dinero,Familia,Herencia,Pobreza"
PSCR6626,Archivo Histórico Nacional,1747,familiar,instrucciones,"España, Álava, Vitoria",S.l.,María Josefa de Rivas Berasategui,María Polonia de Rivas Ocio,"Familia,Dinero,Mayorazgo"
PSCR6627,Archivo Histórico Nacional,1747,particular,instrucciones,"España, Álava, Vitoria",S.l.,Andrés de Vedía,Bartolomé Martínez,"Familia,Dinero,Mayorazgo"
PSCR6628,Archivo Histórico Nacional,1747,familiar,noticias,"España, Álava, Vitoria",S.l.,María Josefa de Rivas Berasategui,María Polonia de Rivas Ocio,"Familia,Dinero,Mayorazgo,Enfermedad,Salud"
PSCR6629,Archivo Histórico Nacional,1746,familiar,noticias,"España, Álava, Vitoria",S.l.,Rosario de Rivas,María Polonia de Rivas Ocio,"Familia,Dinero,Préstamo,Mayorazgo"
PSCR6630,Archivo Histórico Nacional,1746,familiar,noticias,"España, Álava, Vitoria",S.l.,Rosario de Rivas,María Polonia de Rivas Ocio,"Familia,Dinero,Préstamo"
PSCR6631,Archivo Histórico Nacional,1746,familiar,noticias,"España, Álava, Vitoria",S.l.,Rosario de Rivas,María Josefa de Rivas Berasategui,"Familia,Dinero,Préstamo"
PSCR6632,Archivo de la Real Chancillería de Valladolid,1798,amor,noticias,"España, Madrid",S.l.,Baltasar Becerril,Isabel Álvarez,"Amor,Matrimonio,Familia,Correspondencia"
PSCR6633,Archivo de la Real Chancillería de Valladolid,1798,amor,noticias,"España, Madrid",S.l.,Baltasar Becerril,Isabel Álvarez,"Amor,Judaísmo,Violencia"
PSCR6634,Archivo de la Real Chancillería de Valladolid,1798,familiar,noticias,"España, Madrid",S.l.,Baltasar Becerril,Juana,"Amor,Familia"
PSCR6635,Archivo de la Real Chancillería de Valladolid,1794,familiar,noticias,"España, Gerona, Vilarnadal",S.l.,Juan Porrero Baudela,Manuel Porguera,"Familia,Matrimonio,Adulterio,Ejército"
PSCR6636,Archivo de la Real Chancillería de Valladolid,1795,familiar,agradecimiento,"España, Gerona",S.l.,Juan Porrero Baudela,Manuel Porguera,"Familia,Adulterio,Ejército,Guerra,Traición,Represalias"
PSCR6637,Archivo de la Real Chancillería de Valladolid,1776,familiar,aviso,S.l.,S.l.,Antonio Ledesma,Antonio,"Familia,Merced"
PSCR6638,Archivo de la Real Chancillería de Valladolid,1776,familiar,noticias,"España, León, La Bañeza",S.l.,Antonia de la Puente,María de la Puente,"Familia,Dinero,Pobreza"
PSCR6639,Archivo de la Real Chancillería de Valladolid,1740,particular,aviso,"España, Ávila, Blascosancho","España, Valladolid",Bernardo Carpintero,Massimo Ginogal,"Dinero,Deudas"
PSCR6640,Archivo de la Real Chancillería de Valladolid,1741,particular,excusa,"España, Ávila, Blascosancho",S.l.,Bernardo Carpintero,Isidro de Linares,"Pobreza,Préstamo,Deudas"
PSCR6641,Archivo de la Real Chancillería de Valladolid,1740,particular,petición,"España, Ávila, Blascosancho",S.l.,Bernardo Carpintero,Joseph Barrera,"Ropa,Textiles,Alimentos,Enfermedad"
PSCR6642,Archivo de la Real Chancillería de Granada,1750-1760,ami.,noticias,"España, Cádiz",S.l.,Josefa del Valle,Fernando del Campo,"Transportes,Viajes,Animales"
PSCR6643,Archivo de la Real Chancillería de Granada,1754,ami.,noticias,"España, Cádiz",S.l.,Salvador de Barrionuevo,Fernando del Campo,"Animales,Bautismo,Vida cotidiana"
PSCR6644,Archivo de la Real Chancillería de Granada,1754,ami.,noticias,"España, Cádiz",S.l.,Salvador de Barrionuevo,Fernando del Campo,"Deudas,Transportes,Animales,Dinero"
PSCR6645,Archivo de la Real Chancillería de Granada,1785,ami.,instrucciones,"España, Madrid",S.l.,Juan Antonio Villagarcía de Briones,Juan Montiel,"Amistad,Dinero,Administración"
PSCR6646,Archivo de la Real Chancillería de Granada,1785,ami.,noticias,"España, Madrid","España, Granada",Juan Antonio Villagarcía de Briones,Juan Montiel,"Defunción,Dinero,Prisión,Familia"
PSCR6647,Archivo de la Real Chancillería de Granada,1789,ami.,noticias,"España, Granada",S.l.,Juan Montiel,Juan Antonio Villagarcía de Briones,"Textiles,Mercancías,Dinero"
PSCR6648,Archivo de la Real Chancillería de Granada,1791,ami.,instrucciones,"España, Cuenca, Montalbanejo",S.l.,Diego Ángel de Beneras,Juan Montiel,"Negocios,Dinero,Administración"
PSCR6649,Archivo de la Real Chancillería de Granada,1701,familiar,petición,"España, Madrid","España, Toledo, Noblejas",Catalina Señor,Pedro Señor y Angulo,"Enfermedad,Dinero,Alimentos,Ropa"
PSCR6650,Archivo de la Real Chancillería de Granada,1702,familiar,petición,"España, Madrid","España, Toledo, Noblejas",Catalina Señor,Pedro Señor y Angulo,"Familia,Enfermedad,Dinero,Deudas,Alhajas"
PSCR6651,Archivo de la Real Chancillería de Granada,1712,familiar,petición,"España, Madrid","España, Toledo, Noblejas",Catalina Señor,Pedro Señor y Angulo,"Alimentos,Familia"
PSCR6652,Archivo de la Real Chancillería de Granada,1705,familiar,noticias,"España, Madrid","España, Toledo, Noblejas",Catalina Señor,Pedro Señor y Angulo,"Aborto,Enfermedad,Familia,Vida cotidiana"
PSCR6653,Archivo de la Real Chancillería de Granada,1707,familiar,noticias,"España, Madrid","España, Toledo, Nobleas",Catalina Señor,Pedro Señor y Angulo,"Alimentos,Familia,Enfermedad,Limosna,Ropa"
PSCR6654,Archivo de la Real Chancillería de Granada,1708,familiar,noticias,"España, Madrid","España, Toledo, Noblejas",Catalina Señor,Pedro Señor y Angulo,"Familia,Alimentos,Fiesta religiosa,Defunción"
PSCR6655,Archivo de la Real Chancillería de Granada,1708,familiar,noticias,"España, Madrid","España, Toledo, Noblejas",Catalina Señor,Pedro Señor y Angulo,"Familia,Enfermedad,Dinero,Alimentos"
PSCR6656,Archivo de la Real Chancillería de Granada,1707,familiar,noticias,"España, Madrid","España, Toledo, Noblejas.",Catalina Señor,Pedro Señor y Angulo,"Nacimiento,Familia,Dinero,Enfermedad"
PSCR6657,Archivo de la Real Chancillería de Granada,1707,familiar,noticias,"España, Madrid","España, Toledo, Noblejas",Catalina Señor,Pedro Señor y Angulo,"Familia,Alimentos,Enfermedad"
PSCR6658,Archivo de la Real Chancillería de Granada,1712,particular,instrucciones,S.l.,S.l.,Alonso Fernández de Macarrón,Juan Pérez,"Dinero,Compraventa"
PSCR6659,Archivo de la Real Chancillería de Granada,1703,particular,instrucciones,"España, Madrid","España, Toledo, Noblejas",Juan Pérez,Pedro Señor y Angulo,"Dinero,Compraventa"
PSCR6660,Archivo de la Real Chancillería de Granada,1771,familiar,instrucciones,"España, Madrid","España, Sevilla, Morón de la Frontera",Constanza de Auñón y Pavón,Francisca de Auñón y Pavón,"Mayorazgo,Dinero,Deudas,Familia"
PSCR6661,Archivo Histórico Nacional,1753,ami.,debate,"España, Madrid",S.l.,Manuel de la Fuente y Caro,Rafael Carcante,
PSCR6662,Archivo Histórico Nacional,1753,ami.,información,"España, Madrid",S.l.,Manuel de la Fuente y Caro,Agustín Voltas,
PSCR6663,Archivo Histórico Nacional,1753,ami.,crítica,"España, Madrid",S.l.,Manuel de la Fuente y Caro,Agustín Voltas,
PSCR6664,Archivo Histórico Nacional,1753,ami.,noticias,"España, Madrid",S.l.,Manuel de la Fuente y Caro,Agustín Voltas,
PSCR6665,Archivo Histórico Nacional,1753,ami.,noticias,"España, Madrid",S.l.,Manuel de la Fuente y Caro,Agustín Voltas,
PSCR6666,Archivo Histórico Nacional,1753,ami.,instrucciones,"España, Barcelona","España, Madrid",Agustín Voltas,Manuel de la Fuente y Caro,
PSCR6667,Archivo Histórico Nacional,1753,particular,noticias,S.l.,"España, Madrid",Francisco Santos,Manuel de la Fuente y Caro,
PSCR6668,Archivo Histórico Nacional,1753,particular,instrucciones,"España, Madrid",S.l.,Manuel de la Fuente y Caro,Francisco Santos,
PSCR6669,Archivo Histórico Nacional,1753,particular,crítica,"España, Madrid",S.l.,Manuel de la Fuente y Caro,Francisco Santos,
PSCR6670,Archivo Histórico Nacional,1753,ami.,noticias,"España, Madrid",S.l.,Manuel de la Fuente y Caro,Agustín Voltas,
PSCR6671,Archivo de la Real Chancillería de Granada,1731,particular,instrucciones,"España, Sevilla","España, Cádiz",Pedro Lince de Berástegui,Butler Power (Casa Comercial),
PSCR6672,Archivo de la Real Chancillería de Granada,1731,particular,instrucciones,"España, Sevilla","España, Cádiz",Pedro Lince de Berástegui,Butler Power (Casa Comercial),
PSCR6673,Archivo de la Real Chancillería de Granada,1731,particular,noticias,"España, Sevilla","España, Cádiz",Pedro Lince de Berástegui,David Power,
PSCR6674,Archivo de la Real Chancillería de Granada,1731,particular,información,"España, Sevilla","España, Cádiz",Pedro Lince Berastegui,Butler Power (Casa Comercial),
PSCR6675,Archivo de la Real Chancillería de Granada,1731,particular,noticias,"España, Sevilla","España, Cádiz",Pedro Lince de Berástegui,Butler Power (Casa Comercial),
PSCR6676,Archivo de la Real Chancillería de Granada,1731,particular,noticias,"España, Sevilla","España, Cádiz",Pedro Lince de Berástegui,Butler Power (Casa Comercial),
PSCR6677,Archivo de la Real Chancillería de Granada,1731,particular,noticias,"España, Sevilla","España, Cádiz",Pedro Lince de Berástegui,Butler Power (Casa Comercial),
PSCR6678,Archivo de la Real Chancillería de Granada,1731,particular,noticias,"España, Sevilla","España, Cádiz",Pedro Lince de Berástegui,Butler Power (Casa Comercial),
